Game,n_agents,n_rounds,Round,Agent,Contribution,Total_Contribution,Multiplied_Contribution,Reward,multplier
game_1696069663_XXUXY,7,10,8,agent_6,2,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,8,agent_7,10,52,88.39999999999999,12.628571428571428,1.7
game_1696069663_XXUXY,7,10,9,agent_1,10,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,9,agent_2,1,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,9,agent_3,10,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,9,agent_4,10,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,9,agent_5,7,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,9,agent_6,2,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,9,agent_7,10,50,85.0,12.142857142857142,1.7
game_1696069663_XXUXY,7,10,10,agent_1,10,51,86.7,12.385714285714286,1.7
game_1696069663_XXUXY,7,10,10,agent_2,2,51,86.7,12.385714285714286,1.7
game_1696069663_XXUXY,7,10,10,agent_3,10,51,86.7,12.385714285714286,1.7
game_1696069663_XXUXY,7,10,10,agent_4,10,51,86.7,12.385714285714286,1.7
game_1696069663_XXUXY,7,10,10,agent_5,7,51,86.7,12.385714285714286,1.7
game_1696069663_XXUXY,7,10,10,agent_6,2,51,86.7,12.385714285714286,1.7
game_1696069663_XXUXY,7,10,10,agent_7,10,51,86.7,12.385714285714286,1.7
game_1696069696_09S4O,7,10,1,agent_1,5,40,80.0,11.428571428571429,2.0
game_1696069696_09S4O,7,10,1,agent_2,5,40,80.0,11.428571428571429,2.0
game_1696069696_09S4O,7,10,1,agent_3,5,40,80.0,11.428571428571429,2.0
game_1696069696_09S4O,7,10,1,agent_4,5,40,80.0,11.428571428571429,2.0
game_1696069696_09S4O,7,10,1,agent_5,10,40,80.0,11.428571428571429,2.0
game_1696069696_09S4O,7,10,1,agent_6,5,40,80.0,11.428571428571429,2.0
game_1696069696_09S4O,7,10,1,agent_7,5,40,80.0,11.428571428571429,2.0
game_1696069696_09S4O,7,10,2,agent_1,7,43,86.0,12.285714285714286,2.0
game_1696069696_09S4O,7,10,2,agent_2,4,43,86.0,12.285714285714286,2.0
game_1696069696_09S4O,7,10,2,agent_3,6,43,86.0,12.285714285714286,2.0
game_1696069696_09S4O,7,10,2,agent_4,6,43,86.0,12.285714285714286,2.0
game_1696069696_09S4O,7,10,2,agent_5,10,43,86.0,12.285714285714286,2.0
game_1696069696_09S4O,7,10,2,agent_6,6,43,86.0,12.285714285714286,2.0
game_1696069696_09S4O,7,10,2,agent_7,4,43,86.0,12.285714285714286,2.0
game_1696069696_09S4O,7,10,3,agent_1,5,47,94.0,13.428571428571429,2.0
game_1696069696_09S4O,7,10,3,agent_2,6,47,94.0,13.428571428571429,2.0
game_1696069696_09S4O,7,10,3,agent_3,6,47,94.0,13.428571428571429,2.0
game_1696069696_09S4O,7,10,3,agent_4,7,47,94.0,13.428571428571429,2.0
game_1696069696_09S4O,7,10,3,agent_5,10,47,94.0,13.428571428571429,2.0
game_1696069696_09S4O,7,10,3,agent_6,7,47,94.0,13.428571428571429,2.0
game_1696069696_09S4O,7,10,3,agent_7,6,47,94.0,13.428571428571429,2.0
game_1696069696_09S4O,7,10,4,agent_1,6,50,100.0,14.285714285714286,2.0
game_1696069696_09S4O,7,10,4,agent_2,7,50,100.0,14.285714285714286,2.0
game_1696069696_09S4O,7,10,4,agent_3,7,50,100.0,14.285714285714286,2.0
game_1696069696_09S4O,7,10,4,agent_4,8,50,100.0,14.285714285714286,2.0
game_1696069696_09S4O,7,10,4,agent_5,10,50,100.0,14.285714285714286,2.0
game_1696069696_09S4O,7,10,4,agent_6,5,50,100.0,14.285714285714286,2.0
game_1696069696_09S4O,7,10,4,agent_7,7,50,100.0,14.285714285714286,2.0
game_1696069696_09S4O,7,10,5,agent_1,8,55,110.0,15.714285714285714,2.0
game_1696069696_09S4O,7,10,5,agent_2,7,55,110.0,15.714285714285714,2.0
game_1696069696_09S4O,7,10,5,agent_3,7,55,110.0,15.714285714285714,2.0
game_1696069696_09S4O,7,10,5,agent_4,9,55,110.0,15.714285714285714,2.0
game_1696069696_09S4O,7,10,5,agent_5,10,55,110.0,15.714285714285714,2.0
game_1696069696_09S4O,7,10,5,agent_6,6,55,110.0,15.714285714285714,2.0
game_1696069696_09S4O,7,10,5,agent_7,8,55,110.0,15.714285714285714,2.0
game_1696069696_09S4O,7,10,6,agent_1,7,59,118.0,16.857142857142858,2.0
game_1696069696_09S4O,7,10,6,agent_2,8,59,118.0,16.857142857142858,2.0
game_1696069696_09S4O,7,10,6,agent_3,8,59,118.0,16.857142857142858,2.0
game_1696069696_09S4O,7,10,6,agent_4,10,59,118.0,16.857142857142858,2.0
game_1696069696_09S4O,7,10,6,agent_5,10,59,118.0,16.857142857142858,2.0
game_1696069696_09S4O,7,10,6,agent_6,7,59,118.0,16.857142857142858,2.0
game_1696069696_09S4O,7,10,6,agent_7,9,59,118.0,16.857142857142858,2.0
game_1696069696_09S4O,7,10,7,agent_1,6,58,116.0,16.571428571428573,2.0
game_1696069696_09S4O,7,10,7,agent_2,8,58,116.0,16.571428571428573,2.0
game_1696069696_09S4O,7,10,7,agent_3,8,58,116.0,16.571428571428573,2.0
game_1696069696_09S4O,7,10,7,agent_4,10,58,116.0,16.571428571428573,2.0
game_1696069696_09S4O,7,10,7,agent_5,10,58,116.0,16.571428571428573,2.0
game_1696069696_09S4O,7,10,7,agent_6,6,58,116.0,16.571428571428573,2.0
game_1696069696_09S4O,7,10,7,agent_7,10,58,116.0,16.571428571428573,2.0
game_1696069696_09S4O,7,10,8,agent_1,8,56,112.0,16.0,2.0
game_1696069696_09S4O,7,10,8,agent_2,8,56,112.0,16.0,2.0
game_1696069696_09S4O,7,10,8,agent_3,8,56,112.0,16.0,2.0
game_1696069696_09S4O,7,10,8,agent_4,10,56,112.0,16.0,2.0
game_1696069696_09S4O,7,10,8,agent_5,10,56,112.0,16.0,2.0
game_1696069696_09S4O,7,10,8,agent_6,5,56,112.0,16.0,2.0
game_1696069696_09S4O,7,10,8,agent_7,7,56,112.0,16.0,2.0
game_1696069696_09S4O,7,10,9,agent_1,5,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,9,agent_2,8,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,9,agent_3,8,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,9,agent_4,10,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,9,agent_5,10,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,9,agent_6,4,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,9,agent_7,8,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,10,agent_1,7,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,10,agent_2,8,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,10,agent_3,8,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,10,agent_4,10,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,10,agent_5,10,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,10,agent_6,3,53,106.0,15.142857142857142,2.0
game_1696069696_09S4O,7,10,10,agent_7,7,53,106.0,15.142857142857142,2.0
game_1696069728_B8NID,8,10,1,agent_1,5,45,45,5.625,1.0
game_1696069728_B8NID,8,10,1,agent_2,5,45,45,5.625,1.0
game_1696069728_B8NID,8,10,1,agent_3,5,45,45,5.625,1.0
game_1696069728_B8NID,8,10,1,agent_4,5,45,45,5.625,1.0
game_1696069728_B8NID,8,10,1,agent_5,5,45,45,5.625,1.0
game_1696069728_B8NID,8,10,1,agent_6,10,45,45,5.625,1.0
game_1696069728_B8NID,8,10,1,agent_7,5,45,45,5.625,1.0
game_1696069728_B8NID,8,10,1,agent_8,5,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_1,6,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_2,4,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_3,6,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_4,6,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_5,4,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_6,8,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_7,7,45,45,5.625,1.0
game_1696069728_B8NID,8,10,2,agent_8,4,45,45,5.625,1.0
game_1696069728_B8NID,8,10,3,agent_1,4,35,35,4.375,1.0
game_1696069728_B8NID,8,10,3,agent_2,3,35,35,4.375,1.0
game_1696069728_B8NID,8,10,3,agent_3,7,35,35,4.375,1.0
game_1696069728_B8NID,8,10,3,agent_4,4,35,35,4.375,1.0
game_1696069728_B8NID,8,10,3,agent_5,3,35,35,4.375,1.0
game_1696069728_B8NID,8,10,3,agent_6,7,35,35,4.375,1.0
game_1696069728_B8NID,8,10,3,agent_7,4,35,35,4.375,1.0
game_1696069728_B8NID,8,10,3,agent_8,3,35,35,4.375,1.0
game_1696069728_B8NID,8,10,4,agent_1,3,31,31,3.875,1.0
game_1696069728_B8NID,8,10,4,agent_2,2,31,31,3.875,1.0
game_1696069728_B8NID,8,10,4,agent_3,5,31,31,3.875,1.0
game_1696069728_B8NID,8,10,4,agent_4,3,31,31,3.875,1.0
game_1696069728_B8NID,8,10,4,agent_5,2,31,31,3.875,1.0
game_1696069728_B8NID,8,10,4,agent_6,6,31,31,3.875,1.0
game_1696069728_B8NID,8,10,4,agent_7,6,31,31,3.875,1.0
game_1696069728_B8NID,8,10,4,agent_8,4,31,31,3.875,1.0
game_1696069728_B8NID,8,10,5,agent_1,2,23,23,2.875,1.0
game_1696069728_B8NID,8,10,5,agent_2,1,23,23,2.875,1.0
game_1696069728_B8NID,8,10,5,agent_3,4,23,23,2.875,1.0
game_1696069728_B8NID,8,10,5,agent_4,2,23,23,2.875,1.0
game_1696069728_B8NID,8,10,5,agent_5,1,23,23,2.875,1.0
game_1696069728_B8NID,8,10,5,agent_6,5,23,23,2.875,1.0
game_1696069728_B8NID,8,10,5,agent_7,5,23,23,2.875,1.0
game_1696069728_B8NID,8,10,5,agent_8,3,23,23,2.875,1.0
game_1696069728_B8NID,8,10,6,agent_1,2,16,16,2.0,1.0
game_1696069728_B8NID,8,10,6,agent_2,1,16,16,2.0,1.0
game_1696069728_B8NID,8,10,6,agent_3,3,16,16,2.0,1.0
game_1696069728_B8NID,8,10,6,agent_4,1,16,16,2.0,1.0
game_1696069728_B8NID,8,10,6,agent_5,0,16,16,2.0,1.0
game_1696069728_B8NID,8,10,6,agent_6,4,16,16,2.0,1.0
game_1696069728_B8NID,8,10,6,agent_7,3,16,16,2.0,1.0
game_1696069728_B8NID,8,10,6,agent_8,2,16,16,2.0,1.0
game_1696069728_B8NID,8,10,7,agent_1,1,11,11,1.375,1.0
game_1696069728_B8NID,8,10,7,agent_2,0,11,11,1.375,1.0
game_1696069728_B8NID,8,10,7,agent_3,2,11,11,1.375,1.0
game_1696069728_B8NID,8,10,7,agent_4,1,11,11,1.375,1.0
game_1696069728_B8NID,8,10,7,agent_5,0,11,11,1.375,1.0
game_1696069728_B8NID,8,10,7,agent_6,3,11,11,1.375,1.0
game_1696069728_B8NID,8,10,7,agent_7,2,11,11,1.375,1.0
game_1696069728_B8NID,8,10,7,agent_8,2,11,11,1.375,1.0
game_1696069728_B8NID,8,10,8,agent_1,1,6,6,0.75,1.0
game_1696069728_B8NID,8,10,8,agent_2,0,6,6,0.75,1.0
game_1696069728_B8NID,8,10,8,agent_3,1,6,6,0.75,1.0
game_1696069728_B8NID,8,10,8,agent_4,0,6,6,0.75,1.0
game_1696069728_B8NID,8,10,8,agent_5,0,6,6,0.75,1.0
game_1696069728_B8NID,8,10,8,agent_6,2,6,6,0.75,1.0
game_1696069728_B8NID,8,10,8,agent_7,1,6,6,0.75,1.0
game_1696069728_B8NID,8,10,8,agent_8,1,6,6,0.75,1.0
game_1696069728_B8NID,8,10,9,agent_1,1,4,4,0.5,1.0
game_1696069728_B8NID,8,10,9,agent_2,0,4,4,0.5,1.0
game_1696069728_B8NID,8,10,9,agent_3,1,4,4,0.5,1.0
game_1696069728_B8NID,8,10,9,agent_4,0,4,4,0.5,1.0
game_1696069728_B8NID,8,10,9,agent_5,0,4,4,0.5,1.0
game_1696069728_B8NID,8,10,9,agent_6,1,4,4,0.5,1.0
game_1696069728_B8NID,8,10,9,agent_7,0,4,4,0.5,1.0
game_1696069728_B8NID,8,10,9,agent_8,1,4,4,0.5,1.0
game_1696069728_B8NID,8,10,10,agent_1,1,3,3,0.375,1.0
game_1696069728_B8NID,8,10,10,agent_2,0,3,3,0.375,1.0
game_1696069728_B8NID,8,10,10,agent_3,1,3,3,0.375,1.0
game_1696069728_B8NID,8,10,10,agent_4,0,3,3,0.375,1.0
game_1696069728_B8NID,8,10,10,agent_5,0,3,3,0.375,1.0
game_1696069728_B8NID,8,10,10,agent_6,0,3,3,0.375,1.0
game_1696069728_B8NID,8,10,10,agent_7,0,3,3,0.375,1.0
game_1696069728_B8NID,8,10,10,agent_8,1,3,3,0.375,1.0
game_1696069825_59TWX,8,10,1,agent_1,5,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,1,agent_2,5,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,1,agent_3,5,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,1,agent_4,8,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,1,agent_5,5,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,1,agent_6,5,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,1,agent_7,5,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,1,agent_8,5,43,55.9,6.9875,1.3
game_1696069825_59TWX,8,10,2,agent_1,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,2,agent_2,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,2,agent_3,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,2,agent_4,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,2,agent_5,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,2,agent_6,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,2,agent_7,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,2,agent_8,6,48,62.400000000000006,7.800000000000001,1.3
game_1696069825_59TWX,8,10,3,agent_1,7,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,3,agent_2,7,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,3,agent_3,7,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,3,agent_4,5,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,3,agent_5,7,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,3,agent_6,7,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,3,agent_7,7,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,3,agent_8,7,54,70.2,8.775,1.3
game_1696069825_59TWX,8,10,4,agent_1,8,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,4,agent_2,8,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,4,agent_3,8,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,4,agent_4,7,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,4,agent_5,8,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,4,agent_6,8,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,4,agent_7,8,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,4,agent_8,8,63,81.9,10.2375,1.3
game_1696069825_59TWX,8,10,5,agent_1,9,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,5,agent_2,9,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,5,agent_3,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,5,agent_4,5,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,5,agent_5,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,5,agent_6,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,5,agent_7,9,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,5,agent_8,7,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_1,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_2,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_3,5,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_4,6,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_5,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_6,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_7,10,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,6,agent_8,8,69,89.7,11.2125,1.3
game_1696069825_59TWX,8,10,7,agent_1,10,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,7,agent_2,10,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,7,agent_3,7,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,7,agent_4,7,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,7,agent_5,10,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,7,agent_6,10,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,7,agent_7,10,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,7,agent_8,7,71,92.3,11.5375,1.3
game_1696069825_59TWX,8,10,8,agent_1,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,8,agent_2,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,8,agent_3,9,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,8,agent_4,5,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,8,agent_5,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,8,agent_6,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,8,agent_7,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,8,agent_8,8,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_1,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_2,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_3,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_4,5,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_5,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_6,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_7,10,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,9,agent_8,7,72,93.60000000000001,11.700000000000001,1.3
game_1696069825_59TWX,8,10,10,agent_1,10,70,91.0,11.375,1.3
game_1696069825_59TWX,8,10,10,agent_2,10,70,91.0,11.375,1.3
game_1696069825_59TWX,8,10,10,agent_3,8,70,91.0,11.375,1.3
game_1696069825_59TWX,8,10,10,agent_4,6,70,91.0,11.375,1.3
game_1696069825_59TWX,8,10,10,agent_5,10,70,91.0,11.375,1.3
game_1696069825_59TWX,8,10,10,agent_6,10,70,91.0,11.375,1.3
game_1696069825_59TWX,8,10,10,agent_7,10,70,91.0,11.375,1.3
game_1696069825_59TWX,8,10,10,agent_8,6,70,91.0,11.375,1.3
game_1696069861_TW67C,8,10,1,agent_1,10,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,1,agent_2,10,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,1,agent_3,5,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,1,agent_4,5,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,1,agent_5,5,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,1,agent_6,7,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,1,agent_7,5,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,1,agent_8,5,52,88.39999999999999,11.049999999999999,1.7
game_1696069861_TW67C,8,10,2,agent_1,10,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,2,agent_2,10,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,2,agent_3,7,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,2,agent_4,6,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,2,agent_5,4,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,2,agent_6,5,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,2,agent_7,6,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,2,agent_8,6,54,91.8,11.475,1.7
game_1696069861_TW67C,8,10,3,agent_1,10,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,3,agent_2,10,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,3,agent_3,8,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,3,agent_4,5,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,3,agent_5,3,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,3,agent_6,6,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,3,agent_7,7,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,3,agent_8,7,56,95.2,11.9,1.7
game_1696069861_TW67C,8,10,4,agent_1,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,4,agent_2,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,4,agent_3,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,4,agent_4,5,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,4,agent_5,2,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,4,agent_6,5,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,4,agent_7,8,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,4,agent_8,8,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,5,agent_1,10,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,5,agent_2,10,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,5,agent_3,10,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,5,agent_4,6,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,5,agent_5,1,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,5,agent_6,4,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,5,agent_7,9,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,5,agent_8,9,59,100.3,12.5375,1.7
game_1696069861_TW67C,8,10,6,agent_1,10,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,6,agent_2,10,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,6,agent_3,10,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,6,agent_4,5,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,6,agent_5,1,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,6,agent_6,4,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,6,agent_7,10,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,6,agent_8,10,60,102.0,12.75,1.7
game_1696069861_TW67C,8,10,7,agent_1,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,7,agent_2,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,7,agent_3,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,7,agent_4,5,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,7,agent_5,0,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,7,agent_6,3,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,7,agent_7,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,7,agent_8,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_1,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_2,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_3,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_4,5,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_5,0,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_6,3,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_7,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,8,agent_8,10,58,98.6,12.325,1.7
game_1696069861_TW67C,8,10,9,agent_1,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,9,agent_2,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,9,agent_3,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,9,agent_4,5,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,9,agent_5,0,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,9,agent_6,2,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,9,agent_7,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,9,agent_8,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_1,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_2,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_3,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_4,5,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_5,0,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_6,2,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_7,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069861_TW67C,8,10,10,agent_8,10,57,96.89999999999999,12.112499999999999,1.7
game_1696069898_YHQ2S,8,10,1,agent_1,10,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,1,agent_2,5,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,1,agent_3,10,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,1,agent_4,5,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,1,agent_5,5,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,1,agent_6,5,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,1,agent_7,5,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,1,agent_8,5,50,100.0,12.5,2.0
game_1696069898_YHQ2S,8,10,2,agent_1,10,58,116.0,14.5,2.0
game_1696069898_YHQ2S,8,10,2,agent_2,6,58,116.0,14.5,2.0
game_1696069898_YHQ2S,8,10,2,agent_3,10,58,116.0,14.5,2.0
game_1696069898_YHQ2S,8,10,2,agent_4,6,58,116.0,14.5,2.0
game_1696069898_YHQ2S,8,10,2,agent_5,7,58,116.0,14.5,2.0
game_1696069898_YHQ2S,8,10,2,agent_6,6,58,116.0,14.5,2.0
game_1696069898_YHQ2S,8,10,2,agent_7,7,58,116.0,14.5,2.0
